-----------------------------------------------------------------------------------------
X	Y	year	month	day	Mag	Z(m)	hr	min	sec	stage
335821	432831	2019	8	15	-0.542	-2138.28	11	2	5	1
335833	432695	2019	8	15	-0.552	-2058.75	11	2	5	1
335832	432735	2019	8	15	-1.144	-2078.34	11	2	7	1
335850	432679	2019	8	15	-0.978	-2073.7	11	2	8	1
335820	432724	2019	8	15	-0.953	-2045.71	11	2	8	1
335852	432696	2019	8	15	-0.986	-2079.27	11	2	9	1
335854	432697	2019	8	15	-0.961	-2058.45	11	2	10	1
335839	432664	2019	8	15	-1.04	-2077.2	11	2	10	1
335859	432681	2019	8	15	-0.94	-2084.39	11	2	11	1
335847	432622	2019	8	15	-1.515	-2048.4	11	2	12	1
335862	432622	2019	8	15	-0.848	-2068.46	11	2	13	1
335844	432670	2019	8	15	-0.991	-2079.31	11	2	14	1
335848	432700	2019	8	15	-0.895	-2041.71	11	2	16	1
335820	432792	2019	8	15	-1.087	-2135.27	11	2	17	1
335846	432654	2019	8	15	-0.834	-2065.1	11	2	18	1
335861	432694	2019	8	15	-0.94	-2079.49	11	2	20	1
335853	432701	2019	8	15	-1.006	-2071.62	11	2	21	1
335859	432668	2019	8	15	-0.676	-2088.11	11	2	22	1
335833	432675	2019	8	15	-1.266	-2060.74	11	2	25	1
335844	432740	2019	8	15	-1.19	-2132.05	11	2	26	1
335851	432667	2019	8	15	-0.938	-2074.85	11	2	27	1
335818	432822	2019	8	15	-0.811	-2135.8	11	2	27	1
335853	432743	2019	8	15	-1.239	-2100.74	11	2	29	1
335852	432632	2019	8	15	-0.451	-2062.57	11	2	32	1
335858	432761	2019	8	15	-0.914	-2133.01	11	2	35	1
335852	432671	2019	8	15	-0.987	-2071.36	11	2	37	1
335852	432758	2019	8	15	-1.227	-2115.01	11	2	38	1
335848	432695	2019	8	15	-0.579	-2081.09	11	2	40	1
335841	432641	2019	8	15	-1.424	-2042.03	11	2	41	1
335853	432768	2019	8	15	-1.558	-2107.68	11	2	41	1
335857	432683	2019	8	15	-1.29	-2053.38	11	2	42	1
335852	432682	2019	8	15	-0.934	-2068.15	11	2	43	1
335850	432786	2019	8	15	-1.169	-2124.05	11	2	44	1
335872	432631	2019	8	15	-1.208	-2087.41	11	2	45	1
335849	432604	2019	8	15	-1.369	-2048.31	11	2	46	1
335845	432675	2019	8	15	-0.463	-2081.74	11	2	49	1
335859	432695	2019	8	15	-1.307	-2050.89	11	2	51	1
335840	432637	2019	8	15	-1.3	-2048.55	11	2	52	1
335863	432640	2019	8	15	-1.421	-2048.73	11	2	54	1
335850	432678	2019	8	15	-1.036	-2074.59	11	2	54	1
335873	432663	2019	8	15	-1.596	-2089.35	11	2	55	1
335852	432659	2019	8	15	-1.135	-2055.67	11	2	56	1
335906	432633	2019	8	15	-1.527	-2101.6	11	3	0	1
335841	432657	2019	8	15	-0.565	-2077.83	11	3	1	1
335825	432709	2019	8	15	-0.463	-2052.44	11	3	2	1
335851	432758	2019	8	15	-1.27	-2115.21	11	3	3	1
335856	432743	2019	8	15	-0.818	-2125.4	11	3	5	1
335855	432728	2019	8	15	-1.542	-2044.08	11	3	6	1
335854	432671	2019	8	15	-0.816	-2055.9	11	3	7	1
335846	432667	2019	8	15	-0.571	-2077.41	11	3	10	1
335860	432690	2019	8	15	-1.218	-2068.35	11	3	12	1
335831	432739	2019	8	15	-1.305	-2112.16	11	3	15	1
335881	432659	2019	8	15	-1.103	-2082.14	11	3	16	1
335851	432648	2019	8	15	-1.175	-2055.83	11	3	18	1
335824	432738	2019	8	15	-1.065	-2077.69	11	3	19	1
335839	432773	2019	8	15	-1.121	-2117.06	11	3	19	1
335850	432695	2019	8	15	-1.36	-2025.66	11	3	20	1
335829	432736	2019	8	15	-1.274	-2040.66	11	3	23	1
335853	432668	2019	8	15	-0.744	-2084.36	11	3	24	1
335833	432777	2019	8	15	-1.345	-2131.04	11	3	25	1
335829	432697	2019	8	15	-1.121	-2047.55	11	3	26	1
335861	432712	2019	8	15	-1.095	-2060.22	11	3	29	1
335839	432726	2019	8	15	-1.058	-2104.58	11	3	31	1
335851	432674	2019	8	15	-1.349	-2050.78	11	3	32	1
335899	432522	2019	8	15	-1.549	-2088.06	11	3	33	1
335765	432855	2019	8	15	-1.042	-2120.78	11	3	34	1
335826	432878	2019	8	15	-1.195	-2113.31	11	3	35	1
335827	432837	2019	8	15	-0.997	-2125.79	11	3	36	1
335834	432779	2019	8	15	-1.047	-2108.49	11	3	36	1
335829	432739	2019	8	15	-1.51	-2050.29	11	3	38	1
335873	432733	2019	8	15	-1.5	-2137.06	11	3	40	1
335862	432762	2019	8	15	-1.085	-2132.6	11	3	42	1
335854	432673	2019	8	15	-1.311	-2123.76	11	3	46	1
335841	432653	2019	8	15	-0.3	-2065.88	11	3	47	1
335875	432602	2019	8	15	-1.417	-2045.66	11	3	48	1
335861	432777	2019	8	15	-1.553	-2048.62	11	3	48	1
335860	432700	2019	8	15	-1.422	-2046.09	11	3	49	1
335847	432611	2019	8	15	-1.431	-2056.63	11	3	51	1
335853	432713	2019	8	15	NaN	-2073.9	11	3	53	1
335849	432746	2019	8	15	-1.272	-2111.23	11	3	54	1
335855	432720	2019	8	15	-1.21	-2079.37	11	3	57	1
335835	432821	2019	8	15	-1.403	-2117.08	11	3	58	1
335847	432732	2019	8	15	-1.456	-2129.54	11	3	59	1
335842	432818	2019	8	15	-1.005	-2133	11	3	59	1
335862	432630	2019	8	15	-1.268	-2088.15	11	4	0	1
335832	432758	2019	8	15	-1.222	-2119.61	11	4	2	1
335842	432717	2019	8	15	-1.35	-2061.06	11	4	2	1
335838	432732	2019	8	15	-1.278	-2109.34	11	4	3	1
335852	432810	2019	8	15	-1.488	-2051.36	11	4	4	1
335822	432721	2019	8	15	-1.437	-2106	11	4	6	1
335883	432654	2019	8	15	-1.105	-2088.24	11	4	6	1
335854	432727	2019	8	15	-1.482	-2119.33	11	4	8	1
335875	432682	2019	8	15	-1.19	-2097.59	11	4	8	1
335842	432635	2019	8	15	-0.708	-2051.54	11	4	9	1
335821	432876	2019	8	15	-1.409	-2044.33	11	4	10	1
335842	432690	2019	8	15	-1.302	-2043.23	11	4	11	1
335839	432694	2019	8	15	-1.203	-2045.14	11	4	14	1
335853	432768	2019	8	15	-1.475	-2066.37	11	4	15	1
335831	432727	2019	8	15	-1.158	-2041.31	11	4	16	1
335825	432752	2019	8	15	-1.279	-2042.28	11	4	18	1
335833	432714	2019	8	15	-0.734	-2070.01	11	4	22	1
335854	432751	2019	8	15	-1.352	-2102.13	11	4	25	1
335837	432750	2019	8	15	-1.489	-2107.85	11	4	26	1
335846	432675	2019	8	15	-0.377	-2082.54	11	4	29	1
335844	432825	2019	8	15	-1.461	-2068.47	11	4	30	1
335844	432659	2019	8	15	-1.141	-2058.58	11	4	31	1
335856	432718	2019	8	15	-1.262	-2067.31	11	4	33	1
335845	432712	2019	8	15	-0.88	-2061.56	11	4	36	1
335857	432667	2019	8	15	-0.639	-2061.48	11	4	36	1
335859	432723	2019	8	15	-1.013	-2084.29	11	4	41	1
335816	432815	2019	8	15	-0.398	-2134.31	11	4	43	1
335845	432650	2019	8	15	-1.271	-2042.05	11	4	44	1
335821	432866	2019	8	15	-1.586	-2143.2	11	4	46	1
335817	432797	2019	8	15	-1.361	-2115.83	11	4	47	1
335838	432733	2019	8	15	-1.109	-2044.93	11	4	48	1
335852	432664	2019	8	15	-0.803	-2082.93	11	4	49	1
335844	432767	2019	8	15	-1.322	-2110.37	11	4	50	1
335853	432768	2019	8	15	-1.447	-2112.13	11	4	51	1
335861	432752	2019	8	15	-0.993	-2128.44	11	4	53	1
335833	432795	2019	8	15	-1.422	-2033.14	11	4	54	1
335772	432678	2019	8	15	-1.47	-2157.74	11	4	55	1
335893	432644	2019	8	15	-1.646	-2094.45	11	4	56	1
335827	432788	2019	8	15	-1.634	-2117.46	11	4	59	1
335845	432677	2019	8	15	-0.781	-2054.62	11	5	0	1
335849	432682	2019	8	15	-1.053	-2074.02	11	5	2	1
335827	432714	2019	8	15	-0.797	-2054.53	11	5	3	1
335783	432698	2019	8	15	-1.337	-2155.47	11	5	5	1
335852	432670	2019	8	15	-1.166	-2056.51	11	5	8	1
335826	432858	2019	8	15	-0.922	-2134.2	11	5	9	1
335857	432667	2019	8	15	-1.393	-2049.68	11	5	10	1
335872	432571	2019	8	15	-1.548	-2083.58	11	5	12	1
335848	432654	2019	8	15	-0.888	-2065.8	11	5	14	1
335841	432761	2019	8	15	-1.088	-2042.05	11	5	15	1
335832	432780	2019	8	15	-1.18	-2116.03	11	5	17	1
335788	432681	2019	8	15	-1.361	-2152.81	11	5	18	1
335854	432743	2019	8	15	-1.471	-2126.9	11	5	20	1
335861	432694	2019	8	15	-1.3	-2053.97	11	5	23	1
335842	432724	2019	8	15	-1.322	-2051.86	11	5	23	1
335834	432791	2019	8	15	-0.225	-2123.63	11	5	24	1
335883	432847	2019	8	15	-1.326	-2145.08	11	5	26	1
335871	432929	2019	8	15	-1.556	-2126.28	11	5	27	1
335859	432681	2019	8	15	-1.333	-2064.05	11	5	28	1
335862	432584	2019	8	15	-1.39	-2038.72	11	5	29	1
335855	432705	2019	8	15	-1.055	-2091.97	11	5	29	1
335840	432672	2019	8	15	-0.261	-2088.02	11	5	30	1
335860	432655	2019	8	15	-1.175	-2059.05	11	5	32	1
335838	432790	2019	8	15	-1.709	-2106.32	11	5	35	1
335827	432718	2019	8	15	-0.838	-2050.24	11	5	35	1
335884	432660	2019	8	15	-1.403	-2169.64	11	5	36	1
335825	432690	2019	8	15	-0.526	-2044.29	11	5	37	1
335852	432652	2019	8	15	-1.336	-2065.39	11	5	39	1
335848	432658	2019	8	15	-0.661	-2041.74	11	5	41	1
335855	432679	2019	8	15	-1.114	-2060.61	11	5	43	1
335846	432703	2019	8	15	-1.242	-2097.59	11	5	44	1
335857	432660	2019	8	15	-1.132	-2050.11	11	5	46	1
335861	432687	2019	8	15	-1.315	-2046.25	11	5	46	1
335844	432698	2019	8	15	-1.109	-2052.89	11	5	49	1
335761	432706	2019	8	15	-0.952	-2095.71	11	5	53	1
335912	432599	2019	8	15	-1.013	-2056.2	11	5	53	1
335833	432728	2019	8	15	-1.027	-2047.27	11	5	54	1
335852	432645	2019	8	15	-0.324	-2077.09	11	5	55	1
335821	432704	2019	8	15	-1.425	-2042.67	11	5	57	1
335853	432621	2019	8	15	-0.859	-2043.68	11	5	58	1
335857	432672	2019	8	15	-0.982	-2066.52	11	5	59	1
335855	432656	2019	8	15	-0.641	-2064.71	11	6	0	1
335843	432679	2019	8	15	-0.819	-2051.76	11	6	1	1
335838	432771	2019	8	15	-1.291	-2054.9	11	6	1	1
335845	432714	2019	8	15	-1.294	-2056.53	11	6	2	1
335857	432732	2019	8	15	-0.423	-2120.57	11	6	4	1
335825	432738	2019	8	15	-1.019	-2048.77	11	6	5	1
335856	432756	2019	8	15	-0.916	-2129.16	11	6	8	1
335869	432715	2019	8	15	-1.35	-2053.9	11	6	12	1
335786	432731	2019	8	15	-1.516	-2153.65	11	6	12	1
335855	432682	2019	8	15	-0.869	-2083.11	11	6	14	1
335857	432691	2019	8	15	-1.436	-2039.86	11	6	16	1
335858	432634	2019	8	15	-1.055	-2064.38	11	6	16	1
335848	432708	2019	8	15	-1.284	-2063.54	11	6	17	1
335855	432664	2019	8	15	-0.99	-2041.82	11	6	17	1
335847	432744	2019	8	15	-1.421	-2067.78	11	6	19	1
335856	432669	2019	8	15	-1.168	-2055.5	11	6	20	1
335857	432766	2019	8	15	-1.63	-2115.26	11	6	23	1
335821	432861	2019	8	15	-1.176	-2143.28	11	6	23	1
335863	432648	2019	8	15	-0.868	-2069.41	11	6	24	1
335851	432798	2019	8	15	-1.178	-2117.31	11	6	26	1
335870	432536	2019	8	15	-1.481	-2105.29	11	6	26	1
335831	432833	2019	8	15	-1.077	-2137.35	11	6	27	1
335844	432624	2019	8	15	-0.149	-2066.24	11	6	29	1
335842	432749	2019	8	15	-1.234	-2112.95	11	6	30	1
335844	432656	2019	8	15	-1.013	-2048.77	11	6	31	1
335846	432760	2019	8	15	-1.444	-2036.6	11	6	31	1
335827	432710	2019	8	15	-0.885	-2042.84	11	6	33	1
335852	432663	2019	8	15	-1.341	-2046.89	11	6	35	1
335848	432740	2019	8	15	-1.305	-2076.97	11	6	36	1
335838	432727	2019	8	15	-1.299	-2109.28	11	6	37	1
335811	432761	2019	8	15	-1.301	-2055.34	11	6	38	1
335787	432684	2019	8	15	-1.36	-2159.98	11	6	39	1
335855	432694	2019	8	15	-1.228	-2047.13	11	6	41	1
335842	432734	2019	8	15	-1.505	-2106.13	11	6	45	1
335808	432839	2019	8	15	-1.319	-2103.66	11	6	46	1
335851	432637	2019	8	15	-1.459	-2076.74	11	6	47	1
335857	432646	2019	8	15	-1.063	-2078.63	11	6	47	1
335849	432652	2019	8	15	-0.325	-2069.65	11	6	50	1
335836	432787	2019	8	15	-1.583	-2100.08	11	6	54	1
335823	432686	2019	8	15	-0.469	-2045.53	11	6	56	1
335876	432648	2019	8	15	-1.344	-2087.81	11	6	56	1
335876	432698	2019	8	15	-1.299	-2170.17	11	6	58	1
335854	432645	2019	8	15	-0.895	-2043.72	11	7	1	1
335854	432718	2019	8	15	-1.411	-2046.18	11	7	2	1
335849	432793	2019	8	15	-1.577	-2115.05	11	7	4	1
335859	432682	2019	8	15	-1.548	-2111.1	11	7	6	1
335862	432691	2019	8	15	-1.026	-2077.25	11	7	10	1
335867	432663	2019	8	15	-1.664	-2038.84	11	7	10	1
335848	432653	2019	8	15	-0.273	-2075.63	11	7	12	1
335835	432843	2019	8	15	-0.897	-2125.65	11	7	13	1
335860	432588	2019	8	15	-1.437	-2048.24	11	7	15	1
335849	432727	2019	8	15	-0.287	-2120.75	11	7	16	1
335833	432833	2019	8	15	-1.142	-2139.59	11	7	18	1
335830	432745	2019	8	15	-1.305	-2043.53	11	7	19	1
335820	432703	2019	8	15	-0.658	-2044.08	11	7	21	1
335855	432660	2019	8	15	-1.039	-2020.09	11	7	22	1
335850	432727	2019	8	15	-1.393	-2113.48	11	7	22	1
335831	432801	2019	8	15	-1.245	-2129.33	11	7	23	1
335858	432675	2019	8	15	-1.179	-2040.82	11	7	28	1
335874	432641	2019	8	15	-1.302	-2088.18	11	7	30	1
335863	432622	2019	8	15	-1.461	-2048.49	11	7	30	1
335860	432666	2019	8	15	-1.307	-2059.37	11	7	31	1
335830	432732	2019	8	15	-0.884	-2044.63	11	7	32	1
335861	432652	2019	8	15	-1.181	-2054.01	11	7	34	1
335857	432618	2019	8	15	-1.279	-2042.49	11	7	35	1
335844	432638	2019	8	15	-0.204	-2067.39	11	7	37	1
335903	432699	2019	8	15	-1	-2048.12	11	7	37	1
335858	432652	2019	8	15	-1.236	-2040.56	11	7	39	1
335878	432597	2019	8	15	-1.406	-2088.87	11	7	39	1
335846	432701	2019	8	15	-1.073	-2063.98	11	7	44	1
335848	432742	2019	8	15	-1.416	-2111.77	11	7	46	1
335858	432631	2019	8	15	-0.925	-2045.91	11	7	47	1
335850	432667	2019	8	15	NaN	-2047.32	11	7	47	1
335855	432615	2019	8	15	-0.73	-2041.19	11	7	48	1
335854	432693	2019	8	15	-1.148	-2045.48	11	7	49	1
335836	432795	2019	8	15	-1.383	-2107.99	11	7	49	1
335858	432734	2019	8	15	-1.167	-2116.73	11	7	52	1
335843	432730	2019	8	15	-1.058	-2102.9	11	7	52	1
335824	432691	2019	8	15	-0.581	-2047.04	11	7	53	1
335832	432735	2019	8	15	-0.842	-2043.44	11	7	54	1
335829	432815	2019	8	15	-1.109	-2118.88	11	7	54	1
335854	432701	2019	8	15	-1.217	-2050.48	11	7	55	1
335781	432673	2019	8	15	-1.353	-2164.16	11	8	0	1
335851	432666	2019	8	15	-1.294	-2067.27	11	8	2	1
335849	432736	2019	8	15	-1.57	-2063.84	11	8	2	1
335853	432656	2019	8	15	-0.442	-2095.72	11	8	3	1
335861	432658	2019	8	15	-1.003	-2065.23	11	8	4	1
335841	432820	2019	8	15	-1.31	-2083.33	11	8	6	1
335851	432718	2019	8	15	-1.335	-2116.62	11	8	6	1
335824	432733	2019	8	15	-1.237	-2051.07	11	8	7	1
335822	432811	2019	8	15	-1.287	-2129.78	11	8	9	1
335828	432724	2019	8	15	-1.224	-2045.67	11	8	10	1
335765	432846	2019	8	15	-1.126	-2152.09	11	8	11	1
335873	432651	2019	8	15	-1.296	-2128.35	11	8	12	1
335851	432709	2019	8	15	-1.329	-2055.27	11	8	13	1
335842	432777	2019	8	15	-1.266	-2116.7	11	8	17	1
335849	432741	2019	8	15	-1.342	-2064.28	11	8	18	1
335845	432733	2019	8	15	-1.464	-2124.24	11	8	18	1
335829	432824	2019	8	15	-1.07	-2125.98	11	8	20	1
335846	432651	2019	8	15	-0.114	-2073.68	11	8	21	1
335853	432723	2019	8	15	-0.47	-2125.74	11	8	23	1
335888	432581	2019	8	15	-1.58	-2095.15	11	8	25	1
335857	432653	2019	8	15	-0.767	-2065.34	11	8	27	1
335831	432759	2019	8	15	-0.987	-2041.72	11	8	28	1
335852	432694	2019	8	15	-1.036	-2051.97	11	8	30	1
335826	432709	2019	8	15	-0.675	-2062.34	11	8	30	1
335832	432704	2019	8	15	-0.818	-2050.24	11	8	31	1
335813	432726	2019	8	15	-1.221	-2144.66	11	8	32	1
335836	432766	2019	8	15	-1.212	-2114.88	11	8	33	1
335917	432644	2019	8	15	-1.265	-2088.08	11	8	36	1
335828	432783	2019	8	15	-1.443	-2044.35	11	8	40	1
335778	432637	2019	8	15	-1.524	-2158.62	11	8	41	1
335853	432698	2019	8	15	-0.828	-2064.67	11	8	43	1
335841	432703	2019	8	15	-0.701	-2051.73	11	8	45	1
335848	432648	2019	8	15	-0.667	-2081.38	11	8	46	1
335848	432839	2019	8	15	-1.491	-2095.12	11	8	47	1
335857	432670	2019	8	15	-1.125	-2057.94	11	8	48	1
335846	432808	2019	8	15	-1.328	-2134.2	11	8	48	1
335851	432738	2019	8	15	-0.445	-2126.02	11	8	50	1
335849	432781	2019	8	15	-1.409	-2138.2	11	8	51	1
335850	432664	2019	8	15	-0.636	-2075.73	11	8	52	1
335838	432764	2019	8	15	-0.747	-2115.52	11	8	53	1
335823	432699	2019	8	15	-0.56	-2057.54	11	8	53	1
335793	432650	2019	8	15	-1.407	-2163.87	11	8	56	1
335828	432714	2019	8	15	-0.72	-2079.71	11	8	57	1
335844	432802	2019	8	15	0.099	-2157.89	11	8	58	1
335814	432796	2019	8	15	-0.681	-2137.14	11	9	5	1
335860	432661	2019	8	15	-1.031	-2055.57	11	9	6	1
335849	432745	2019	8	15	NaN	-2042.49	11	9	7	1
335840	432634	2019	8	15	-0.353	-2063.75	11	9	8	1
335875	432688	2019	8	15	-1.534	-2117.82	11	9	8	1
335840	432776	2019	8	15	-1.457	-2099.23	11	9	10	1
335829	432795	2019	8	15	-1.054	-2123.94	11	9	12	1
335889	432852	2019	8	15	-1.234	-2137.77	11	9	13	1
335826	432748	2019	8	15	-1.406	-2051.92	11	9	15	1
335798	432739	2019	8	15	-1.487	-2167.54	11	9	18	1
335848	432727	2019	8	15	-1.464	-2043.81	11	9	19	1
335817	432704	2019	8	15	-0.592	-2125.57	11	9	22	1
335860	432754	2019	8	15	-1.706	-2042.16	11	9	24	1
335827	432691	2019	8	15	-0.933	-2043.49	11	9	27	1
335863	432659	2019	8	15	-1.392	-2088.12	11	9	29	1
335836	432805	2019	8	15	-1.163	-2109.16	11	9	32	1
335862	432668	2019	8	15	-1.032	-2051.55	11	9	34	1
335826	432689	2019	8	15	-0.479	-2050.53	11	9	36	1
335851	432743	2019	8	15	-1.605	-2115.48	11	9	40	1
335853	432660	2019	8	15	-1.229	-2142.3	11	9	40	1
335853	432727	2019	8	15	-0.528	-2126.42	11	9	41	1
335838	432864	2019	8	15	-1.277	-2141.61	11	9	43	1
335828	432756	2019	8	15	-1.544	-2099.87	11	9	46	1
335855	432652	2019	8	15	-0.564	-2074.64	11	9	48	1
335835	432735	2019	8	15	-1.32	-2116.8	11	9	51	1
335843	432777	2019	8	15	-1.321	-2139.45	11	9	52	1
335856	432674	2019	8	15	-1.286	-2060.5	11	9	54	1
335840	432758	2019	8	15	-1.415	-2113.86	11	9	55	1
335857	432745	2019	8	15	-1.55	-2039.01	11	9	59	1
335847	432715	2019	8	15	-1.378	-2044.68	11	10	0	1
335841	432764	2019	8	15	-1.274	-2047.8	11	10	0	1
335786	432614	2019	8	15	-1.449	-2164.47	11	10	3	1
335819	432799	2019	8	15	-0.409	-2132.34	11	10	4	1
335817	432813	2019	8	15	-1.161	-2128.46	11	10	5	1
335825	432805	2019	8	15	-0.712	-2128.54	11	10	6	1
335829	432892	2019	8	15	-1.45	-2137.01	11	10	7	1
335718	432815	2019	8	15	-0.958	-2146.58	11	10	9	1
335833	432824	2019	8	15	-1.18	-2146.96	11	10	10	1
335815	432792	2019	8	15	-0.278	-2130.32	11	10	11	1
335854	432711	2019	8	15	-0.59	-2118.37	11	10	13	1
335823	432841	2019	8	15	-0.894	-2135.96	11	10	14	1
335854	432750	2019	8	15	-1.359	-2123.18	11	10	15	1
335849	432730	2019	8	15	-1.496	-2101.7	11	10	17	1
335858	432669	2019	8	15	-0.988	-2062.98	11	10	21	1
335834	432715	2019	8	15	-0.775	-2059.42	11	10	23	1
335838	432723	2019	8	15	-1.423	-2103.3	11	10	25	1
335828	432718	2019	8	15	-0.734	-2066.62	11	10	26	1
335841	432680	2019	8	15	-1.447	-2096.43	11	10	27	1
335833	432772	2019	8	15	-0.61	-2121.05	11	10	29	1
335865	432709	2019	8	15	-1.414	-2071.14	11	10	31	1
335848	432721	2019	8	15	-1.282	-2143.48	11	10	32	1
335858	432737	2019	8	15	-1.011	-2112.64	11	10	33	1
335854	432728	2019	8	15	-0.519	-2124.03	11	10	34	1
335902	432910	2019	8	15	-1.524	-2122.14	11	10	36	1
335824	432704	2019	8	15	-0.572	-2050.22	11	10	36	1
335864	432754	2019	8	15	-0.911	-2127.07	11	10	37	1
335812	432642	2019	8	15	-0.25	-2086.37	11	10	38	1
335884	432555	2019	8	15	-1.206	-2053.25	11	10	39	1
335858	432640	2019	8	15	-0.307	-2073.35	11	10	42	1
335842	432733	2019	8	15	-1.296	-2053.46	11	10	44	1
335860	432620	2019	8	15	-0.77	-2047	11	10	45	1
335860	432728	2019	8	15	-1.53	-2130.64	11	10	46	1
335835	432762	2019	8	15	-1.293	-2075.37	11	10	51	1
335836	432795	2019	8	15	-1.089	-2117.51	11	10	53	1
335849	432748	2019	8	15	-1.525	-2110.66	11	10	54	1
335820	432699	2019	8	15	-0.411	-2052.65	11	10	56	1
335827	432704	2019	8	15	-1.478	-2080.59	11	10	58	1
335843	432757	2019	8	15	-1.504	-2080.49	11	10	59	1
335784	432794	2019	8	15	-1.332	-2060.93	11	11	0	1
335872	432661	2019	8	15	-1.462	-2135.14	11	11	3	1
335853	432724	2019	8	15	-0.404	-2121.69	11	11	6	1
335848	432746	2019	8	15	-1.184	-2108.07	11	11	8	1
335841	432822	2019	8	15	-1.453	-2107.08	11	11	9	1
335850	432757	2019	8	15	-1.195	-2116.58	11	11	17	1
335847	432739	2019	8	15	-1.335	-2110.1	11	11	23	1
335844	432807	2019	8	15	-1.328	-2133.37	11	11	23	1
335814	432809	2019	8	15	-0.259	-2133.23	11	11	24	1
335850	432755	2019	8	15	-1.649	-2109.71	11	11	26	1
335856	432722	2019	8	15	-0.677	-2121.76	11	11	31	1
335852	432717	2019	8	15	-0.914	-2126.67	11	11	34	1
335854	432734	2019	8	15	-1.336	-2139.59	11	11	35	1
335814	432761	2019	8	15	-1.61	-2075.78	11	11	35	1
335829	432686	2019	8	15	-0.669	-2049.27	11	11	36	1
335872	432699	2019	8	15	-1.246	-2088.06	11	11	37	1
335841	432692	2019	8	15	-1.352	-2099.87	11	11	39	1
335822	432748	2019	8	15	-1.61	-2066.94	11	11	40	1
335844	432717	2019	8	15	-1.211	-2066.55	11	11	42	1
335862	432763	2019	8	15	-1.364	-2129.62	11	11	42	1
335838	432683	2019	8	15	-0.714	-2048.9	11	11	45	1
335816	432574	2019	8	15	-1.43	-2128.16	11	11	48	1
335858	432734	2019	8	15	-1.428	-2122.37	11	11	49	1
335838	432686	2019	8	15	-0.595	-2052.74	11	11	52	1
335855	432735	2019	8	15	-1.452	-2109.3	11	11	54	1
335855	432652	2019	8	15	-0.61	-2055.31	11	11	56	1
335855	432724	2019	8	15	-1.063	-2050.93	11	11	56	1
335849	432690	2019	8	15	-1.248	-2056.68	11	12	0	1
335833	432716	2019	8	15	-0.228	-2086.44	11	12	5	1
335850	432694	2019	8	15	-1.176	-2043.88	11	12	9	1
335828	432775	2019	8	15	-1.42	-2047.8	11	12	10	1
335851	432728	2019	8	15	-0.366	-2123.1	11	12	14	1
335861	432765	2019	8	15	-1.467	-2110.08	11	12	15	1
335855	432747	2019	8	15	-1.277	-2111.48	11	12	20	1
335861	432727	2019	8	15	-0.998	-2116.09	11	12	26	1
335874	432903	2019	8	15	-1.676	-2115.88	11	12	29	1
335858	432741	2019	8	15	-1.506	-2116.3	11	12	32	1
335819	432782	2019	8	15	-1.557	-2097.79	11	12	34	1
335852	432698	2019	8	15	-1.355	-2052.79	11	12	36	1
335829	432778	2019	8	15	-1.084	-2118.63	11	12	38	1
335839	432741	2019	8	15	-1.155	-2089.13	11	12	41	1
335820	432790	2019	8	15	-1.133	-2128.43	11	12	42	1
335846	432830	2019	8	15	-1.413	-2141.96	11	12	43	1
335843	432747	2019	8	15	-1.518	-2110.24	11	12	44	1
335855	432751	2019	8	15	-1.457	-2060.13	11	12	47	1
335840	432723	2019	8	15	-1.361	-2130.98	11	12	48	1
335817	432935	2019	8	15	-1.49	-2168.63	11	12	49	1
335841	432674	2019	8	15	-1.458	-2104.94	11	12	50	1
335825	432636	2019	8	15	-1.204	-2097.21	11	12	52	1
335834	432740	2019	8	15	-1.316	-2055.65	11	12	54	1
335856	432750	2019	8	15	-0.909	-2117.23	11	12	57	1
335871	432708	2019	8	15	-1.311	-2133.01	11	12	58	1
335845	432796	2019	8	15	-1.486	-2134.48	11	13	2	1
335820	432806	2019	8	15	-1.179	-2138.98	11	13	5	1
335819	432789	2019	8	15	-0.52	-2127.49	11	13	5	1
335819	432827	2019	8	15	-0.869	-2137.81	11	13	10	1
335823	432818	2019	8	15	-0.979	-2131.02	11	13	11	1
335832	432825	2019	8	15	-1.318	-2111.75	11	13	13	1
335825	432686	2019	8	15	-0.272	-2059.12	11	13	14	1
335851	432668	2019	8	15	-0.701	-2041.38	11	13	15	1
335865	432830	2019	8	15	-1.582	-2125.66	11	13	16	1
335901	432755	2019	8	15	-1.56	-2128.88	11	13	17	1
335832	432781	2019	8	15	-0.393	-2126.85	11	13	19	1
335866	432738	2019	8	15	-1.529	-2112.96	11	13	22	1
335836	432858	2019	8	15	-1.569	-2149.34	11	13	22	1
335811	432747	2019	8	15	-0.709	-2087.11	11	13	25	1
335856	432750	2019	8	15	-1.488	-2139.77	11	13	30	1
335847	432757	2019	8	15	-1.424	-2105.87	11	13	31	1
335852	432753	2019	8	15	-1.318	-2115.85	11	13	31	1
335852	432738	2019	8	15	-1.123	-2112.55	11	13	32	1
335844	432672	2019	8	15	-0.743	-2052.7	11	13	34	1
335856	432688	2019	8	15	-1.446	-2115.4	11	13	36	1
335830	432776	2019	8	15	-1.001	-2119.16	11	13	36	1
335828	432749	2019	8	15	-1.348	-2149.21	11	13	40	1
335827	432646	2019	8	15	-1.462	-2048.25	11	13	41	1
335854	432775	2019	8	15	-1.424	-2115.25	11	13	43	1
335888	432769	2019	8	15	-1.51	-2097.83	11	13	44	1
335841	432739	2019	8	15	-1.355	-2081.81	11	13	45	1
